epoch,accuracy,learning_rate,loss,val_accuracy,val_learning_rate,val_loss
0,0.5003217458724976,0.0010000000474974513,0.6961476802825928,NA,NA,NA
1,0.5154440402984619,0.0010000000474974513,0.6933889985084534,NA,NA,NA
2,0.5186614990234375,0.0010000000474974513,0.6930109262466431,NA,NA,NA
3,0.5183397531509399,0.0010000000474974513,0.693200945854187,NA,NA,NA
4,0.5164092779159546,0.0010000000474974513,0.6927288174629211,NA,NA,NA
5,0.5167310237884521,0.0010000000474974513,0.6929277181625366,NA,NA,NA
6,0.5189832448959351,0.0010000000474974513,0.6926833391189575,NA,NA,NA
7,0.522522509098053,0.0010000000474974513,0.6927698254585266,NA,NA,NA
8,0.5234877467155457,0.0010000000474974513,0.6926007866859436,NA,NA,NA
9,0.5176962614059448,0.0010000000474974513,0.6925913095474243,NA,NA,NA
10,0.5292792916297913,0.0010000000474974513,0.6924636960029602,NA,NA,NA
11,0.5199485421180725,0.0010000000474974513,0.6923058032989502,NA,NA,NA
12,0.514800488948822,0.0010000000474974513,0.692157506942749,NA,NA,NA
13,0.5215572714805603,0.0010000000474974513,0.6920365691184998,NA,NA,NA
14,0.5273487567901611,0.0010000000474974513,0.6919556260108948,NA,NA,NA
15,0.5205920338630676,0.0010000000474974513,0.6922372579574585,NA,NA,NA
16,0.5193049907684326,0.0010000000474974513,0.6917316317558289,NA,NA,NA
17,0.5189832448959351,0.0010000000474974513,0.692012369632721,NA,NA,NA
18,0.5205920338630676,0.0010000000474974513,0.6917896866798401,NA,NA,NA
19,0.5189832448959351,0.0010000000474974513,0.6916602253913879,NA,NA,NA
20,0.5193049907684326,0.0010000000474974513,0.6916190981864929,NA,NA,NA
21,0.522522509098053,0.0010000000474974513,0.691057562828064,NA,NA,NA
22,0.5186614990234375,0.0010000000474974513,0.6914359927177429,NA,NA,NA
23,0.5215572714805603,0.0010000000474974513,0.6906224489212036,NA,NA,NA
24,0.5199485421180725,0.0010000000474974513,0.690060019493103,NA,NA,NA
25,0.5189832448959351,0.0010000000474974513,0.6895030736923218,NA,NA,NA
26,0.5302445292472839,0.0010000000474974513,0.689599335193634,NA,NA,NA
27,0.5398970246315002,0.0010000000474974513,0.6880276203155518,NA,NA,NA
28,0.5273487567901611,0.0010000000474974513,0.6880297660827637,NA,NA,NA
29,0.5331403017044067,0.0010000000474974513,0.6871724128723145,NA,NA,NA
30,0.5424710512161255,0.0010000000474974513,0.6851810812950134,NA,NA,NA
31,0.5402187705039978,0.0010000000474974513,0.685187041759491,NA,NA,NA
32,0.5437580347061157,0.0010000000474974513,0.684124231338501,NA,NA,NA
33,0.55694979429245,0.0010000000474974513,0.6824763417243958,NA,NA,NA
34,0.5585585832595825,0.0010000000474974513,0.6817774772644043,NA,NA,NA
35,0.5521235466003418,0.0010000000474974513,0.6836555004119873,NA,NA,NA
36,0.554697573184967,0.0010000000474974513,0.6819809675216675,NA,NA,NA
37,0.5572715401649475,0.0010000000474974513,0.6802072525024414,NA,NA,NA
38,0.554697573184967,0.0010000000474974513,0.6821595430374146,NA,NA,NA
39,0.5585585832595825,0.0010000000474974513,0.6809427738189697,NA,NA,NA
40,0.5530887842178345,0.0010000000474974513,0.6783400177955627,NA,NA,NA
41,0.5620977878570557,0.0010000000474974513,0.6801620125770569,NA,NA,NA
42,0.5646718144416809,0.0010000000474974513,0.6781947612762451,NA,NA,NA
43,0.5537322759628296,0.0010000000474974513,0.6789675951004028,NA,NA,NA
44,0.5749678015708923,0.0010000000474974513,0.6752551794052124,NA,NA,NA
45,0.573037326335907,0.0010000000474974513,0.6761884093284607,NA,NA,NA
46,0.5633848309516907,0.0010000000474974513,0.6767672896385193,NA,NA,NA
47,0.5704632997512817,0.0010000000474974513,0.6759798526763916,NA,NA,NA
48,0.5736808180809021,0.0010000000474974513,0.6735394597053528,NA,NA,NA
49,0.5736808180809021,0.0010000000474974513,0.6752722263336182,NA,NA,NA
50,0.5765765905380249,0.0010000000474974513,0.6727532744407654,NA,NA,NA
51,0.5649935603141785,0.0010000000474974513,0.6745240688323975,NA,NA,NA
52,0.5646718144416809,0.0010000000474974513,0.6726711392402649,NA,NA,NA
53,0.5833333134651184,0.0010000000474974513,0.6690592169761658,NA,NA,NA
54,0.565315306186676,0.0010000000474974513,0.6752493977546692,NA,NA,NA
55,0.5817245841026306,0.0010000000474974513,0.6676028370857239,NA,NA,NA
56,0.5904118418693542,0.0010000000474974513,0.6687803268432617,NA,NA,NA
57,0.57722008228302,0.0010000000474974513,0.668304979801178,NA,NA,NA
58,0.5875160694122314,0.0010000000474974513,0.661618709564209,NA,NA,NA
59,0.5797941088676453,0.0010000000474974513,0.6615220904350281,NA,NA,NA
60,0.5801158547401428,0.0010000000474974513,0.6622248291969299,NA,NA,NA
61,0.5865508317947388,0.0010000000474974513,0.663589596748352,NA,NA,NA
62,0.6003860831260681,0.0010000000474974513,0.6570560932159424,NA,NA,NA
63,0.5907335877418518,0.0010000000474974513,0.6592739224433899,NA,NA,NA
64,0.6071428656578064,0.0010000000474974513,0.6534286141395569,NA,NA,NA
65,0.6023166179656982,0.0010000000474974513,0.6515981554985046,NA,NA,NA
66,0.6016731262207031,0.0010000000474974513,0.652194082736969,NA,NA,NA
67,0.6148648858070374,0.0010000000474974513,0.6522887349128723,NA,NA,NA
68,0.5984556078910828,0.0010000000474974513,0.6517627239227295,NA,NA,NA
69,0.611647367477417,0.0010000000474974513,0.6459818482398987,NA,NA,NA
70,0.6036036014556885,0.0010000000474974513,0.6483085751533508,NA,NA,NA
71,0.6048905849456787,0.0010000000474974513,0.6559335589408875,NA,NA,NA
72,0.6129343509674072,0.0010000000474974513,0.6489118337631226,NA,NA,NA
73,0.6113256216049194,0.0010000000474974513,0.6423404812812805,NA,NA,NA
74,0.6155083775520325,0.0010000000474974513,0.6436870694160461,NA,NA,NA
75,0.6241956353187561,0.0010000000474974513,0.6366556882858276,NA,NA,NA
76,0.6325611472129822,0.0010000000474974513,0.6335268020629883,NA,NA,NA
77,0.6229086518287659,0.0010000000474974513,0.6322553157806396,NA,NA,NA
78,0.6274131536483765,0.0010000000474974513,0.6349177956581116,NA,NA,NA
79,0.6238738894462585,0.0010000000474974513,0.6387359499931335,NA,NA,NA
80,0.6270913481712341,0.0010000000474974513,0.6350192427635193,NA,NA,NA
81,0.6280566453933716,0.0010000000474974513,0.634110689163208,NA,NA,NA
82,0.6367439031600952,0.0010000000474974513,0.6294780969619751,NA,NA,NA
83,0.6351351141929626,0.0010000000474974513,0.6286206841468811,NA,NA,NA
84,0.623552143573761,0.0010000000474974513,0.6302489638328552,NA,NA,NA
