epoch,accuracy,learning_rate,loss,val_accuracy,val_learning_rate,val_loss
0,0.49864986538887024,0.0010000000474974513,0.6992897391319275,NA,NA,NA
1,0.486948698759079,0.0010000000474974513,0.6963683366775513,NA,NA,NA
2,0.5043504238128662,0.0010000000474974513,0.6945889592170715,NA,NA,NA
3,0.4917491674423218,0.0010000000474974513,0.6949636340141296,NA,NA,NA
4,0.500450074672699,0.0010000000474974513,0.6951138377189636,NA,NA,NA
5,0.4881488084793091,0.0010000000474974513,0.6943596005439758,NA,NA,NA
6,0.500450074672699,0.0010000000474974513,0.6939115524291992,NA,NA,NA
7,0.5094509720802307,0.0010000000474974513,0.6938764452934265,NA,NA,NA
8,0.4911491274833679,0.0010000000474974513,0.6945297718048096,NA,NA,NA
9,0.48394840955734253,0.0010000000474974513,0.6942412257194519,NA,NA,NA
10,0.48994898796081543,0.0010000000474974513,0.6939590573310852,NA,NA,NA
11,0.507350742816925,0.0010000000474974513,0.693840742111206,NA,NA,NA
12,0.492349237203598,0.0005000000237487257,0.6938127279281616,NA,NA,NA
13,0.49774977564811707,0.0005000000237487257,0.6933002471923828,NA,NA,NA
14,0.500450074672699,0.0005000000237487257,0.6932575702667236,NA,NA,NA
15,0.4893489480018616,0.0005000000237487257,0.6935063600540161,NA,NA,NA
16,0.48784878849983215,0.0005000000237487257,0.6935327649116516,NA,NA,NA
17,0.4959495961666107,0.0005000000237487257,0.6931683421134949,NA,NA,NA
18,0.4905490577220917,0.0005000000237487257,0.6931930780410767,NA,NA,NA
19,0.4983498454093933,0.0005000000237487257,0.6931268572807312,NA,NA,NA
20,0.5046504735946655,0.0005000000237487257,0.6932752132415771,NA,NA,NA
21,0.5043504238128662,0.0005000000237487257,0.6928573846817017,NA,NA,NA
22,0.492349237203598,0.0005000000237487257,0.6929134130477905,NA,NA,NA
23,0.5013501644134521,0.0005000000237487257,0.6930135488510132,NA,NA,NA
24,0.5025502443313599,0.0005000000237487257,0.6929647326469421,NA,NA,NA
25,0.5037503838539124,0.0005000000237487257,0.6931189894676208,NA,NA,NA
26,0.5100510120391846,0.0005000000237487257,0.6928783655166626,NA,NA,NA
27,0.5043504238128662,0.0002500000118743628,0.6927079558372498,NA,NA,NA
28,0.5121512413024902,0.0002500000118743628,0.6922714710235596,NA,NA,NA
29,0.5208520889282227,0.0002500000118743628,0.6922809481620789,NA,NA,NA
30,0.5094509720802307,0.0002500000118743628,0.6928399801254272,NA,NA,NA
31,0.5055505633354187,0.0002500000118743628,0.6929652690887451,NA,NA,NA
32,0.5124512314796448,0.0002500000118743628,0.6924310326576233,NA,NA,NA
33,0.5121512413024902,0.0002500000118743628,0.6924896240234375,NA,NA,NA
34,0.5163516402244568,0.0001250000059371814,0.6919217705726624,NA,NA,NA
35,0.5145514607429504,0.0001250000059371814,0.6920661330223083,NA,NA,NA
36,0.5232523083686829,0.0001250000059371814,0.6917684674263,NA,NA,NA
37,0.5208520889282227,0.0001250000059371814,0.6919422149658203,NA,NA,NA
38,0.5121512413024902,0.0001250000059371814,0.6919527053833008,NA,NA,NA
39,0.5193519592285156,0.0001250000059371814,0.6918532848358154,NA,NA,NA
40,0.5121512413024902,0.0001250000059371814,0.6920111179351807,NA,NA,NA
41,0.5175517797470093,0.0001250000059371814,0.6921452879905701,NA,NA,NA
42,0.5181518197059631,6.25000029685907e-05,0.6916309595108032,NA,NA,NA
43,0.5196519494056702,6.25000029685907e-05,0.6918240189552307,NA,NA,NA
44,0.5154515504837036,6.25000029685907e-05,0.6915047764778137,NA,NA,NA
45,0.5202520489692688,6.25000029685907e-05,0.6918253898620605,NA,NA,NA
46,0.5208520889282227,6.25000029685907e-05,0.691687285900116,NA,NA,NA
47,0.5196519494056702,6.25000029685907e-05,0.6919592022895813,NA,NA,NA
48,0.5148515105247498,6.25000029685907e-05,0.692000150680542,NA,NA,NA
49,0.5094509720802307,6.25000029685907e-05,0.6922483444213867,NA,NA,NA
50,0.5289528965950012,3.125000148429535e-05,0.6913338303565979,NA,NA,NA
51,0.5217521786689758,3.125000148429535e-05,0.6914011836051941,NA,NA,NA
52,0.5322532057762146,3.125000148429535e-05,0.6908822059631348,NA,NA,NA
53,0.5310531258583069,3.125000148429535e-05,0.6912187337875366,NA,NA,NA
54,0.5217521786689758,3.125000148429535e-05,0.691530168056488,NA,NA,NA
55,0.5208520889282227,3.125000148429535e-05,0.6912219524383545,NA,NA,NA
56,0.5193519592285156,3.125000148429535e-05,0.6914629340171814,NA,NA,NA
57,0.5178517699241638,3.125000148429535e-05,0.691594123840332,NA,NA,NA
58,0.5202520489692688,1.5625000742147677e-05,0.6916148066520691,NA,NA,NA
59,0.5247524976730347,1.5625000742147677e-05,0.69125896692276,NA,NA,NA
60,0.5271527171134949,1.5625000742147677e-05,0.6910791993141174,NA,NA,NA
61,0.5232523083686829,1.5625000742147677e-05,0.6913138031959534,NA,NA,NA
62,0.5145514607429504,1.5625000742147677e-05,0.6916081309318542,NA,NA,NA
