epoch,accuracy,learning_rate,loss,val_accuracy,val_learning_rate,val_loss
0,0.495387464761734,9.999999747378752e-05,0.6960107088088989,NA,NA,NA
1,0.4929274320602417,9.999999747378752e-05,0.6936156153678894,NA,NA,NA
2,0.5052275657653809,9.999999747378752e-05,0.6934349536895752,NA,NA,NA
3,0.5021525025367737,9.999999747378752e-05,0.6940132975578308,NA,NA,NA
4,0.47908979654312134,9.999999747378752e-05,0.6950779557228088,NA,NA,NA
5,0.5076875686645508,9.999999747378752e-05,0.692979097366333,NA,NA,NA
6,0.49784746766090393,9.999999747378752e-05,0.6938639283180237,NA,NA,NA
7,0.4993849992752075,9.999999747378752e-05,0.6937586665153503,NA,NA,NA
8,0.5083025693893433,9.999999747378752e-05,0.6930503249168396,NA,NA,NA
9,0.5073800683021545,9.999999747378752e-05,0.694031298160553,NA,NA,NA
10,0.49876999855041504,9.999999747378752e-05,0.6933060884475708,NA,NA,NA
11,0.5083025693893433,4.999999873689376e-05,0.692913293838501,NA,NA,NA
12,0.5052275657653809,4.999999873689376e-05,0.6931742429733276,NA,NA,NA
13,0.5135301351547241,4.999999873689376e-05,0.6923900246620178,NA,NA,NA
14,0.5141451358795166,4.999999873689376e-05,0.692965030670166,NA,NA,NA
15,0.5162976384162903,4.999999873689376e-05,0.6925214529037476,NA,NA,NA
16,0.5172201991081238,4.999999873689376e-05,0.6921464204788208,NA,NA,NA
17,0.5083025693893433,4.999999873689376e-05,0.6925156712532043,NA,NA,NA
18,0.5116851329803467,4.999999873689376e-05,0.6927246451377869,NA,NA,NA
19,0.5076875686645508,4.999999873689376e-05,0.6934713125228882,NA,NA,NA
20,0.5221402049064636,4.999999873689376e-05,0.6921815872192383,NA,NA,NA
21,0.5141451358795166,4.999999873689376e-05,0.692977249622345,NA,NA,NA
22,0.5169126987457275,2.499999936844688e-05,0.6923689842224121,NA,NA,NA
23,0.5086100697517395,2.499999936844688e-05,0.6927260756492615,NA,NA,NA
24,0.518757700920105,2.499999936844688e-05,0.692086935043335,NA,NA,NA
25,0.5199877023696899,2.499999936844688e-05,0.6923443078994751,NA,NA,NA
26,0.5258302688598633,2.499999936844688e-05,0.6919839382171631,NA,NA,NA
27,0.5126076340675354,2.499999936844688e-05,0.692033052444458,NA,NA,NA
28,0.5132226347923279,2.499999936844688e-05,0.692093551158905,NA,NA,NA
29,0.5083025693893433,2.499999936844688e-05,0.6925951838493347,NA,NA,NA
30,0.5199877023696899,2.499999936844688e-05,0.6923587322235107,NA,NA,NA
31,0.5172201991081238,2.499999936844688e-05,0.6926373243331909,NA,NA,NA
32,0.5166051387786865,1.249999968422344e-05,0.692185640335083,NA,NA,NA
33,0.5147601366043091,1.249999968422344e-05,0.6925058364868164,NA,NA,NA
34,0.5249077677726746,1.249999968422344e-05,0.6919518113136292,NA,NA,NA
35,0.5270602703094482,1.249999968422344e-05,0.6920784711837769,NA,NA,NA
36,0.5227552056312561,1.249999968422344e-05,0.6919991374015808,NA,NA,NA
37,0.5282902717590332,6.24999984211172e-06,0.691369891166687,NA,NA,NA
38,0.5218327045440674,6.24999984211172e-06,0.6919910907745361,NA,NA,NA
39,0.525522768497467,6.24999984211172e-06,0.692016065120697,NA,NA,NA
40,0.5101476311683655,6.24999984211172e-06,0.692093014717102,NA,NA,NA
41,0.5166051387786865,6.24999984211172e-06,0.6921863555908203,NA,NA,NA
42,0.515990138053894,6.24999984211172e-06,0.6916539669036865,NA,NA,NA
43,0.5101476311683655,3.12499992105586e-06,0.6920347213745117,NA,NA,NA
44,0.51752769947052,3.12499992105586e-06,0.6917994022369385,NA,NA,NA
45,0.5184502005577087,3.12499992105586e-06,0.6923351883888245,NA,NA,NA
46,0.5252152681350708,3.12499992105586e-06,0.6922731399536133,NA,NA,NA
47,0.5258302688598633,3.12499992105586e-06,0.6915240287780762,NA,NA,NA
