data_hora,ativo,fold,estrategia,retorno_liquido,sharpe_ratio,max_drawdown,profit_factor,turnover,n_trades,custo_total_reais,capital_inicial,capital_final,n_barras
20260202_183339,PETR4,4,long_short,0.06743243598161498,5.145574545401761,-0.024142312579416826,1.2172248678148359,0.0,1,80.0,100000.0,106743.2435981615,486
