data_hora,ativo,fold,estrategia,retorno_liquido,sharpe_ratio,max_drawdown,profit_factor,turnover,n_trades,custo_total_reais,capital_inicial,capital_final,n_barras
20260207_171810,PETR4,1,long_only,0.00475289480167281,0.35998664649068696,-0.13880126182965338,1.014494014689322,0.0,1,80.0,100000.0,100475.28948016728,486
