data_hora,ativo,fold,estrategia,multiplicador_custo,retorno_liquido,sharpe_ratio,max_drawdown,profit_factor,turnover,n_trades,custo_total_reais,capital_final
20260207_171919,PETR4,1,long_short,0.5,0.005154225178614143,0.37329790628387244,-0.1388012618296537,1.0150307534999405,0.0,1,40.0,100515.42251786141
20260207_171919,PETR4,1,long_short,1.0,0.00475289480167281,0.35998664649068696,-0.13880126182965338,1.014494014689322,0.0,1,80.0,100475.28948016728
20260207_171919,PETR4,1,long_short,1.5,0.004351564424734679,0.346669423357531,-0.13880126182965313,1.0139572758787077,0.0,1,120.00000000000001,100435.15644247347
20260207_171919,PETR4,1,long_short,2.0,0.003950234047794511,0.3333467611661827,-0.13880126182965266,1.0134205370680907,0.0,1,160.0,100395.02340477945
