data_hora,ativo,fold,estrategia,multiplicador_custo,retorno_liquido,sharpe_ratio,max_drawdown,profit_factor,turnover,n_trades,custo_total_reais,capital_final
20260207_172143,ITUB4,1,long_short,0.5,-0.0037999999999998543,0.01789256255806113,-0.09134873723804429,1.0006220714651262,0.0,1,40.0,99620.00000000001
20260207_172143,ITUB4,1,long_short,1.0,-0.0041986394557832684,0.001981031661152342,-0.09134873723804497,1.000068838470676,0.0,1,80.0,99580.13605442167
20260207_172143,ITUB4,1,long_short,1.5,-0.004597278911566973,-0.013929341096438655,-0.09134873723804571,0.9995162168911189,0.0,1,120.00000000000001,99540.2721088433
20260207_172143,ITUB4,1,long_short,2.0,-0.004995918367345875,-0.029837661658319435,-0.09134873723804306,0.9989642057134485,0.0,1,160.0,99500.40816326541
