data_hora,ativo,fold,estrategia,multiplicador_custo,retorno_liquido,sharpe_ratio,max_drawdown,profit_factor,turnover,n_trades,custo_total_reais,capital_final
20260211_113207,PETR4,1,long_short,0.5,0.10339421838942159,3.2634619575611676,-0.07929145916351463,1.1333689625187486,0.05303030303030303,57,1214.5982476580293,110339.42183894216
20260211_113207,PETR4,1,long_short,1.0,0.0906812139487188,2.904351020247474,-0.08113304067760715,1.1177053364961729,0.05303030303030303,57,2415.39976017429,109068.12139487188
20260211_113207,PETR4,1,long_short,1.5,0.07810969047664432,2.5438288124414274,-0.08297167422987735,1.1022490140184646,0.05303030303030303,57,3602.5542841013926,107810.96904766443
20260211_113207,PETR4,1,long_short,2.0,0.06567812908451262,2.1822637886895713,-0.08480736336099881,1.0868873976031843,0.05303030303030303,57,4776.210007708003,106567.81290845126
