data_hora,ativo,fold,estrategia,retorno_liquido,sharpe_ratio,max_drawdown,profit_factor,turnover,n_trades,custo_total_reais,capital_inicial,capital_final,n_barras
20260202_183325,PETR4,2,long_short,0.096696938775507,2.5957538141582552,-0.14492753623188473,1.1205190693767,0.0,1,80.0,100000.0,109669.6938775507,486
