data,ticker,cod_bdi,preco_ab,preco_max,preco_min,preco_med,preco_fech,qtd_neg,qtde_tit,vol_fin
2022-04-11,VALE3,02,93.81,94.71,92.92,94.04,94.0,54471,16515800,1553177631.0
2022-05-13,VALE3,02,78.42,79.35,77.8,78.46,77.81,64840,26086800,2046792952.0
2022-03-25,VALE3,02,97.7,98.3,94.3,95.64,95.23,74888,22505500,2152499365.0
2022-05-16,VALE3,02,78.68,80.64,78.52,80.0,80.14,65040,23828800,1906349218.0
2022-06-17,VALE3,02,79.35,79.35,76.11,77.38,77.41,16671,56914600,4404173698.0
2022-06-01,VALE3,02,86.19,88.78,86.0,87.68,88.24,66515,26258900,2302500226.0
2022-05-17,VALE3,02,81.85,81.92,78.86,80.04,79.8,83346,29305300,2345826557.0
2022-06-20,VALE3,02,75.6,76.18,74.25,75.43,75.5,70854,26725700,2016037970.0
2022-06-02,VALE3,02,90.0,90.28,89.0,89.8,89.9,67898,25142400,2257926592.0
2022-05-18,VALE3,02,78.71,79.25,77.42,77.96,77.78,80295,30631700,2388300849.0
2022-06-21,VALE3,02,76.8,77.64,75.76,76.65,76.0,70502,20981000,1608384474.0
2022-06-03,VALE3,02,89.5,89.82,88.36,88.92,88.46,48209,18431900,1639061435.0
2022-05-19,VALE3,02,77.78,80.38,77.47,79.59,79.85,68019,29984300,2386571056.0
2022-06-22,VALE3,02,74.0,76.05,73.38,74.82,75.35,71167,32228300,2411479614.0
2022-06-06,VALE3,02,89.64,89.79,88.55,89.14,88.55,37758,14932800,1331122555.0
2022-05-20,VALE3,02,82.01,82.46,80.58,81.42,81.26,86743,38372000,3124361775.0
2022-06-23,VALE3,02,76.44,77.31,72.43,73.95,72.6,83240,31943300,2362386413.0
2022-06-07,VALE3,02,88.24,90.89,88.11,90.26,90.62,61403,27004800,2437634659.0
2022-05-23,VALE3,02,82.3,83.65,82.27,83.1,82.92,77330,27632800,2296447837.0
2022-06-24,VALE3,02,72.78,74.88,72.6,74.02,74.62,77231,22394300,1657769362.0
2022-06-08,VALE3,02,89.78,90.33,86.85,88.38,87.5,65289,26959100,2382843315.0
2022-05-24,VALE3,02,81.82,84.09,81.0,82.77,84.04,85995,35176800,2911819029.0
2022-06-09,VALE3,02,87.0,87.0,84.45,85.11,84.54,82185,36291100,3088870005.0
2022-06-27,VALE3,02,76.5,78.97,76.06,77.76,78.05,74407,28825700,2241650629.0
2022-05-25,VALE3,02,84.0,84.8,83.41,84.27,84.3,58142,24607700,2073847773.0
2022-06-10,VALE3,02,83.37,84.99,82.38,83.91,84.56,78728,28689500,2407542649.0
2022-06-28,VALE3,02,80.0,80.23,78.78,79.41,79.45,74655,26052000,2068886427.0
2022-05-26,VALE3,02,84.16,84.65,83.1,84.08,84.25,71010,27450600,2308303744.0
2022-06-29,VALE3,02,79.61,80.09,78.04,78.99,78.79,46582,18636600,1472176688.0
2022-06-13,VALE3,02,82.1,82.87,80.1,81.59,81.88,94732,31050500,2533439890.0
2022-05-27,VALE3,02,84.9,85.88,84.7,85.45,85.72,51730,19834500,1694978526.0
2022-06-30,VALE3,02,76.99,78.05,76.17,76.82,76.56,85256,27471300,2110396282.0
2022-06-14,VALE3,02,82.33,82.8,80.89,81.49,81.72,66868,22634500,1844557300.0
2022-05-30,VALE3,02,86.28,87.41,86.01,86.8,86.65,43703,16147900,1401784497.0
2022-06-15,VALE3,02,82.1,83.77,81.54,82.49,81.67,84535,33610300,2772642950.0
2022-05-31,VALE3,02,87.22,87.43,85.01,86.05,86.21,64776,41369800,3560284923.0
2022-11-09,VALE3,02,74.1,74.78,72.52,73.62,73.15,90300,42208500,3107519422.0
2022-10-20,VALE3,02,70.98,73.19,70.32,72.01,72.02,86581,37240700,2681972922.0
2022-12-05,VALE3,02,87.9,88.99,86.68,87.77,86.71,85133,21896500,1921878301.0
2022-11-22,VALE3,02,79.95,81.46,79.39,80.23,80.14,73973,27105100,2174836392.0
2022-12-07,VALE3,02,85.91,86.42,83.86,84.81,84.84,8412,45441000,3854194264.0
2022-12-08,VALE3,02,85.5,87.25,85.35,86.51,85.88,71326,29827900,2580693988.0
2022-10-10,VALE3,02,76.41,77.02,73.48,74.3,73.99,88900,45515900,3382072533.0
2022-12-09,VALE3,02,88.06,89.54,87.53,88.83,88.74,88804,37713000,3350232228.0
2022-12-12,VALE3,02,88.15,88.3,85.38,86.31,86.09,1778,34995000,3020528151.0
2022-10-28,VALE3,02,68.59,69.05,66.65,67.72,67.45,51246,52793500,3575700994.0
2022-12-13,VALE3,02,86.25,87.4,85.63,86.53,86.16,2640,31559400,2730863706.0
2022-11-04,VALE3,02,71.15,73.39,70.8,72.2,72.25,49787,61191100,4418424560.0
2022-10-11,VALE3,02,73.2,74.18,72.03,73.32,73.49,85548,33885800,2484743027.0
2022-12-15,VALE3,02,87.39,88.17,86.89,87.47,87.17,80091,24782100,2167747441.0
2022-12-14,VALE3,02,85.75,87.33,85.5,86.68,86.89,94686,34564000,2996218030.0
2022-10-21,VALE3,02,71.8,74.68,71.44,73.51,74.13,7076,36846800,2708625883.0
2022-11-29,VALE3,02,82.85,85.68,82.62,84.77,84.44,14717,42574300,3609055123.0
2022-11-16,VALE3,02,83.32,84.77,81.54,82.63,82.44,28812,32935300,2721680856.0
2022-11-23,VALE3,02,80.93,81.36,79.94,80.68,80.93,75721,22415800,1808622969.0
2022-11-25,VALE3,02,82.0,82.88,80.68,81.73,80.9,69713,20477000,1673690400.0
2022-12-19,VALE3,02,85.0,85.59,84.24,85.11,85.37,69427,27508500,2341451042.0
2022-11-07,VALE3,02,72.0,73.03,71.44,72.11,71.87,76134,29445500,2123349254.0
2022-10-13,VALE3,02,72.25,72.8,71.05,72.02,72.18,71006,32960000,2374064347.0
2022-12-16,VALE3,02,87.0,87.32,84.51,85.6,85.68,85595,37762100,3232625565.0
2022-12-20,VALE3,02,85.37,87.25,85.31,86.32,85.75,70259,22657300,1955922727.0
2022-10-31,VALE3,02,66.0,69.4,65.52,67.38,67.13,20032,39184100,2640282845.0
2022-12-22,VALE3,02,86.28,86.65,84.69,85.38,85.75,66835,19429200,1658974523.0
2022-12-21,VALE3,02,86.9,87.4,85.8,86.43,86.24,85406,39183700,3387000743.0
2022-12-23,VALE3,02,85.28,86.52,85.08,85.9,86.32,50958,18656500,1602632933.0
2022-10-24,VALE3,02,73.27,73.95,71.18,72.25,71.93,87891,32035800,2314881873.0
2022-12-26,VALE3,02,86.42,87.54,86.33,87.17,87.11,34066,18407500,1604684526.0
2022-11-28,VALE3,02,80.6,82.34,79.52,81.21,81.3,55729,16166300,1312910164.0
2022-10-14,VALE3,02,72.61,73.36,69.6,70.68,69.83,82734,34091700,2409717770.0
2022-11-10,VALE3,02,71.5,75.47,71.38,74.32,74.55,24404,47658100,3541966413.0
2022-12-27,VALE3,02,88.0,89.65,87.47,88.64,89.19,72723,26720300,2368586788.0
2022-12-28,VALE3,02,89.19,90.21,88.7,89.26,88.99,70228,23314500,2081064974.0
2022-11-21,VALE3,02,79.1,80.19,78.28,79.37,79.92,76057,27745900,2202320094.0
2022-11-14,VALE3,02,82.39,84.44,81.38,83.06,83.31,4439,43822500,3640204638.0
2022-10-25,VALE3,02,71.61,73.27,70.92,72.15,71.93,67072,28158100,2031875352.0
2022-12-29,VALE3,02,89.0,89.95,88.83,89.1,88.88,52925,40110800,3573893267.0
2022-10-17,VALE3,02,70.21,71.24,69.26,70.63,70.67,75615,25840500,1825278413.0
2022-11-01,VALE3,02,69.45,70.8,68.95,69.66,69.17,14981,42670000,2972650460.0
2022-11-08,VALE3,02,71.65,74.93,71.65,74.01,74.05,7068,39756500,2942761641.0
2022-11-18,VALE3,02,84.35,84.49,80.7,81.58,80.83,94596,44324400,3616036705.0
2022-10-18,VALE3,02,72.3,72.83,70.74,71.78,71.96,62934,27494000,1973641232.0
2022-10-26,VALE3,02,71.28,74.85,71.12,73.61,73.53,8352,40845700,3006828856.0
2022-07-01,VALE3,02,75.52,76.53,73.8,74.88,75.1,80004,26721000,2000961979.0
2022-07-04,VALE3,02,74.0,75.01,73.58,74.41,74.67,39648,12474200,928259428.0
2022-07-05,VALE3,02,74.34,74.42,72.57,73.47,74.3,79237,26472200,1945015586.0
2022-07-06,VALE3,02,74.65,75.45,73.54,74.58,75.0,61161,23138800,1725765344.0
2022-07-07,VALE3,02,77.26,78.22,76.88,77.53,77.18,80313,34251200,2655786050.0
2022-07-08,VALE3,02,76.83,77.86,75.3,76.15,75.4,65024,24149200,1839112252.0
2022-07-11,VALE3,02,74.15,74.16,72.56,73.03,72.83,61323,22076800,1612402656.0
2022-07-12,VALE3,02,72.0,73.17,71.06,72.43,73.05,64604,22460000,1626834633.0
2022-07-13,VALE3,02,72.95,73.64,72.31,72.91,72.8,56690,22980800,1675537976.0
2022-07-14,VALE3,02,70.5,70.83,67.56,68.58,67.95,10384,57715800,3958182388.0
2022-07-15,VALE3,02,67.5,68.49,66.65,67.72,68.37,83758,36589000,2478015094.0
2022-07-18,VALE3,02,70.39,70.39,68.7,69.5,68.73,60853,22131300,1538153198.0
2022-07-19,VALE3,02,68.21,69.27,67.99,68.69,68.88,52290,21785500,1496545104.0
2022-07-20,VALE3,02,68.46,68.48,66.18,67.09,67.39,90782,40427400,2712453764.0
2022-07-21,VALE3,02,67.31,68.62,66.64,67.98,68.57,77180,26987300,1834702979.0
2022-07-22,VALE3,02,69.8,70.75,68.97,69.84,69.21,61167,27884000,1947524802.0
2022-07-25,VALE3,02,70.66,71.23,70.04,70.51,70.49,46145,19833200,1398568828.0
2022-07-26,VALE3,02,71.32,71.42,69.58,70.28,70.36,48512,19791500,1390964637.0
2022-07-27,VALE3,02,69.97,70.62,69.31,70.02,70.52,51345,21666900,1517129000.0
2022-07-28,VALE3,02,71.46,71.97,70.31,71.06,70.69,54312,21778700,1547746302.0
2022-07-29,VALE3,02,69.67,70.32,68.03,69.52,69.75,95873,77006600,5354088615.0
2022-08-01,VALE3,02,68.94,69.85,67.93,68.6,68.08,72100,38874000,2667027544.0
2022-08-02,VALE3,02,68.33,70.47,66.98,69.14,70.25,77404,32636900,2256718355.0
2022-08-03,VALE3,02,70.06,70.15,67.52,68.43,67.52,70203,31934600,2185458771.0
2022-08-04,VALE3,02,67.67,68.05,66.82,67.41,67.13,86699,40540800,2733035650.0
2022-08-05,VALE3,02,67.89,68.75,67.5,68.08,68.0,71378,36129300,2459783992.0
2022-08-08,VALE3,02,68.83,69.14,67.76,68.34,68.58,56367,35705300,2440445147.0
2022-08-09,VALE3,02,68.59,70.16,68.15,69.4,70.0,58726,35174600,2441421445.0
2022-08-10,VALE3,02,70.73,70.81,69.12,69.81,70.05,73753,30202200,2108703130.0
2022-08-11,VALE3,02,70.8,73.65,70.55,72.6,72.49,515,51158600,3714375520.0
2022-08-12,VALE3,02,68.78,69.8,68.3,69.16,69.8,64614,35608400,2462875377.0
2022-08-15,VALE3,02,68.0,68.55,67.04,67.99,68.3,59920,26735800,1817790112.0
2022-08-16,VALE3,02,69.5,70.35,69.11,69.77,69.95,52540,22070200,1539944670.0
2022-08-17,VALE3,02,68.32,68.8,67.89,68.31,68.23,67295,29131700,1990029228.0
2022-08-18,VALE3,02,68.3,68.61,67.71,68.12,67.72,47500,27692000,1886576188.0
2022-08-19,VALE3,02,67.0,67.44,66.48,66.89,66.96,60639,45903800,3070960649.0
2022-08-22,VALE3,02,66.8,66.91,65.83,66.34,65.98,44806,19335700,1282739242.0
2022-08-23,VALE3,02,66.78,70.3,66.65,69.22,70.21,75011,37223500,2576650609.0
2022-08-24,VALE3,02,69.78,70.25,67.81,68.8,67.95,60240,28773800,1979638797.0
2022-08-25,VALE3,02,68.9,69.43,68.25,68.88,69.27,64043,24956700,1719185823.0
2022-08-26,VALE3,02,69.65,71.2,68.23,69.42,68.23,70793,28510100,1979306540.0
2022-08-29,VALE3,02,67.5,67.9,66.85,67.29,66.91,56760,22128100,1489217558.0
2022-08-30,VALE3,02,65.94,66.58,64.4,65.25,64.97,71011,34469300,2249438650.0
2022-08-31,VALE3,02,65.42,65.68,64.5,64.93,64.5,57161,33242900,2158670703.0
2022-09-01,VALE3,02,63.98,63.98,61.9,62.94,63.89,88443,40922200,2575998010.0
2022-09-02,VALE3,02,64.49,64.82,62.92,63.48,62.92,81010,49910300,3168664314.0
2022-09-05,VALE3,02,64.45,66.48,64.23,65.33,65.22,50502,24319700,1588909956.0
2022-09-06,VALE3,02,64.67,65.55,63.59,64.35,63.67,60380,24525000,1578398960.0
2022-09-08,VALE3,02,64.17,64.7,63.56,64.2,64.51,62560,24144700,1550231488.0
2022-09-09,VALE3,02,66.55,69.64,66.24,68.18,69.55,27664,49273400,3359595148.0
2022-09-12,VALE3,02,70.09,70.6,69.26,70.03,70.15,63752,24797600,1736694788.0
2022-09-13,VALE3,02,69.32,71.0,68.09,69.54,68.25,70674,29457800,2048565250.0
2022-09-14,VALE3,02,67.75,68.98,66.47,67.54,67.0,76173,31018300,2095005592.0
2022-09-15,VALE3,02,67.8,68.63,67.18,67.94,68.35,80877,36958800,2511197590.0
2022-09-16,VALE3,02,67.28,68.85,66.59,68.22,68.25,88828,65097600,4441343066.0
2022-09-19,VALE3,02,67.43,70.56,67.33,69.4,70.46,79721,34136800,2369280895.0
2022-09-20,VALE3,02,69.8,70.1,68.4,69.05,69.45,72848,35289700,2437011573.0
2022-09-21,VALE3,02,69.45,69.99,68.41,68.98,68.45,72494,44482000,3068790563.0
2022-09-22,VALE3,02,70.17,70.7,69.28,69.96,70.02,83520,34529500,2415778634.0
2022-09-23,VALE3,02,68.71,69.05,67.83,68.31,68.57,74659,44160700,3016693959.0
2022-09-26,VALE3,02,67.7,69.42,67.64,68.52,68.0,77626,34584500,2369759586.0
2022-09-27,VALE3,02,68.58,68.8,67.19,67.94,67.7,74049,31646600,2150321539.0
2022-09-28,VALE3,02,67.71,68.84,67.44,68.34,68.34,59040,24371000,1665554890.0
2022-09-29,VALE3,02,67.93,68.78,67.35,68.1,68.43,70904,34889700,2376157670.0
2022-09-30,VALE3,02,68.49,72.9,68.26,71.5,72.04,7514,55575000,3973699212.0
2022-10-03,VALE3,02,73.24,74.17,71.13,73.21,74.0,2988,42688100,3125371018.0
2022-10-04,VALE3,02,74.2,76.25,74.06,75.48,75.79,85175,41717500,3149105130.0
2022-10-05,VALE3,02,76.29,77.86,76.12,77.13,76.96,99068,42621400,3287425376.0
2022-10-06,VALE3,02,77.2,77.57,74.92,75.71,75.55,83428,76852200,5818708700.0
2022-10-07,VALE3,02,75.36,79.44,75.16,77.47,75.51,61512,83593200,6476271065.0
2022-10-19,VALE3,02,71.63,72.13,70.58,71.24,71.11,58769,22651000,1613673255.0
2022-11-11,VALE3,02,77.99,82.99,77.21,80.25,82.3,2841,80174100,6434074135.0
2022-12-02,VALE3,02,86.76,87.74,84.97,86.72,86.8,84826,30213600,2620147553.0
2022-11-30,VALE3,02,85.0,86.62,84.76,85.84,85.71,98257,59932800,5144833236.0
2022-12-06,VALE3,02,86.99,88.93,86.88,87.89,87.97,62652,21335700,1875287796.0
2022-11-17,VALE3,02,80.87,83.29,80.74,82.0,83.1,95054,31790500,2606935916.0
2022-11-03,VALE3,02,67.64,67.94,66.58,67.14,67.15,91566,34390300,2309153420.0
2022-12-01,VALE3,02,86.42,86.75,84.73,85.99,86.18,88532,34319300,2951304106.0
2022-11-24,VALE3,02,81.51,82.39,80.61,81.53,81.45,42646,12420900,1012722477.0
2022-10-27,VALE3,02,72.0,72.12,69.43,70.42,70.91,34130,52613000,3705253599.0
2023-01-02,VALE3,02,88.68,89.9,88.53,89.42,89.4,41447,12783800,1143137603.0
2023-01-03,VALE3,02,89.4,90.09,88.89,89.41,89.24,74838,25332600,2265047908.0
2023-01-04,VALE3,02,89.3,89.65,87.94,88.88,89.4,71886,26395300,2346038611.0
2023-01-05,VALE3,02,89.46,91.68,89.0,90.61,90.9,68379,29085600,2635650196.0
2023-01-06,VALE3,02,91.0,92.74,91.0,92.13,92.34,75232,31420600,2894857755.0
2023-01-09,VALE3,02,91.53,92.99,91.25,92.43,92.44,59578,19285800,1782778255.0
2023-01-10,VALE3,02,92.49,93.9,92.34,93.43,93.58,58129,19821100,1851953717.0
2023-01-11,VALE3,02,93.99,94.48,92.26,93.25,93.25,62434,23834100,2222630420.0
2023-01-12,VALE3,02,93.48,94.3,92.94,93.7,93.74,51154,18058600,1692242791.0
2023-01-13,VALE3,02,93.69,94.28,93.36,93.84,93.82,41230,16905800,1586533419.0
2023-01-16,VALE3,02,92.0,92.39,90.83,91.75,92.25,49015,19563900,1795008814.0
2023-01-17,VALE3,02,92.51,93.24,91.83,92.39,92.13,53899,18719500,1729675088.0
2023-01-18,VALE3,02,93.06,94.24,92.91,93.56,93.34,48655,16737300,1566014351.0
2023-01-19,VALE3,02,93.8,94.37,93.32,93.93,93.74,50361,21712500,2039627235.0
2023-01-20,VALE3,02,93.9,94.57,93.5,94.19,93.99,48010,27103900,2553158720.0
2023-01-23,VALE3,02,94.35,94.7,93.7,94.2,94.3,35831,13534300,1274937110.0
2023-01-24,VALE3,02,94.31,95.3,93.2,94.46,95.3,46182,17439800,1647493286.0
2023-01-25,VALE3,02,95.2,96.4,94.77,95.57,96.2,56883,18282900,1747376475.0
2023-01-26,VALE3,02,96.5,98.0,96.39,97.41,98.0,56681,26876000,2618100849.0
2023-01-27,VALE3,02,97.85,98.29,94.83,95.78,95.32,70338,34682400,3322096988.0
2023-01-30,VALE3,02,95.9,96.3,94.19,94.99,94.98,60540,23820000,2262857049.0
2023-01-31,VALE3,02,94.31,94.88,93.85,94.53,94.51,57808,20658600,1952926454.0
2023-02-01,VALE3,02,95.2,95.2,91.59,92.55,93.46,84256,28818100,2667175644.0
2023-02-02,VALE3,02,91.69,91.96,88.86,89.97,89.14,96840,37844400,3404878924.0
2023-02-03,VALE3,02,89.76,90.77,88.69,89.59,88.95,63291,22545600,2020000653.0
2023-02-06,VALE3,02,88.2,88.25,86.66,87.44,87.84,56981,17888700,1564268418.0
2023-02-07,VALE3,02,87.59,88.68,86.99,88.11,88.42,49227,16259700,1432763767.0
2023-02-08,VALE3,02,89.1,89.37,87.6,88.49,88.72,47012,14411000,1275318530.0
2023-02-09,VALE3,02,88.72,89.55,87.47,88.53,88.39,60468,19782200,1751325342.0
2023-02-10,VALE3,02,88.18,88.95,86.36,87.1,86.8,57764,18099100,1576512030.0
2023-02-13,VALE3,02,85.92,87.11,85.3,86.39,86.71,49262,13798500,1192130006.0
2023-02-14,VALE3,02,87.0,87.72,86.53,87.17,87.1,48081,20072400,1749715831.0
2023-02-15,VALE3,02,87.1,89.24,86.56,88.24,89.0,70323,28465800,2512077163.0
2023-02-16,VALE3,02,89.29,90.26,88.9,89.57,89.19,76057,28740800,2574569696.0
2023-02-17,VALE3,02,89.6,89.75,87.54,88.58,88.03,80987,26381400,2336897991.0
2023-02-22,VALE3,02,87.05,88.45,86.57,87.41,87.36,46107,16864400,1474198647.0
2023-02-23,VALE3,02,87.0,88.07,85.55,86.78,86.95,54481,21485100,1864505643.0
2023-02-24,VALE3,02,86.05,86.48,84.65,85.25,85.04,54200,17183900,1465082657.0
2023-02-27,VALE3,02,84.56,85.38,83.65,84.61,85.04,50496,14422200,1220265691.0
2023-02-28,VALE3,02,85.06,86.5,84.34,85.53,85.32,52760,21127300,1807145465.0
2023-03-01,VALE3,02,87.77,89.85,87.5,88.99,89.2,96371,30916600,2751333561.0
2023-03-02,VALE3,02,89.2,90.14,88.42,89.12,89.0,59470,21740900,1937563736.0
2023-03-03,VALE3,02,90.1,90.3,88.81,89.49,89.3,53392,19783400,1770524190.0
2023-03-06,VALE3,02,87.43,87.9,86.12,86.63,86.15,74000,27298600,2365109235.0
2023-03-07,VALE3,02,86.85,87.4,84.8,85.71,85.33,54017,20898200,1791349055.0
2023-03-08,VALE3,02,85.6,86.41,85.4,85.99,86.11,53875,22274800,1915486807.0
2023-03-09,VALE3,02,85.13,86.49,84.82,85.39,84.98,57148,24439300,2086934689.0
2023-03-10,VALE3,02,84.6,86.18,84.27,85.13,84.7,61527,21820200,1857632679.0
2023-03-13,VALE3,02,84.37,86.0,84.05,85.17,85.05,71466,23460200,1998143689.0
2023-03-14,VALE3,02,83.12,84.35,82.9,83.74,83.98,53795,18077900,1513895347.0
2023-03-15,VALE3,02,82.0,83.09,80.1,81.34,81.45,96763,34103400,2774140656.0
2023-03-16,VALE3,02,81.22,82.15,80.71,81.55,81.75,68262,20573400,1677912115.0
2023-03-17,VALE3,02,82.91,83.5,82.63,82.88,82.73,54814,39906400,3307558041.0
2023-03-20,VALE3,02,82.72,83.99,81.81,83.34,83.41,54074,19650900,1637734050.0
2023-03-21,VALE3,02,83.22,83.44,81.54,82.34,82.71,45766,15692200,1292121555.0
2023-03-22,VALE3,02,82.0,82.75,81.61,82.11,81.68,53775,18085500,1485137292.0
2023-03-23,VALE3,02,81.52,82.18,78.81,80.25,79.58,69870,26000100,2086755430.0
2023-03-24,VALE3,02,79.69,79.86,78.09,78.63,78.67,72191,27801900,2186131778.0
2023-03-27,VALE3,02,79.51,80.08,78.03,78.79,78.54,44976,14202900,1119096067.0
2023-03-28,VALE3,02,78.72,79.9,78.59,79.47,79.37,40986,13866800,1102102205.0
2023-03-29,VALE3,02,79.99,80.84,79.84,80.38,80.51,45448,17345200,1394377265.0
2023-03-30,VALE3,02,81.7,81.95,81.15,81.56,81.82,45319,14249000,1162238781.0
2023-03-31,VALE3,02,81.6,82.17,79.91,80.87,80.29,55504,22468400,1817205096.0
2023-04-03,VALE3,02,79.8,80.39,79.41,79.88,80.31,47619,13510200,1079206602.0
2023-04-04,VALE3,02,79.96,80.18,77.75,78.66,78.04,58341,20485600,1611504654.0
2023-04-05,VALE3,02,77.75,77.76,75.9,76.6,76.89,58760,25382600,1944426822.0
2023-04-06,VALE3,02,76.67,77.5,76.28,76.74,76.75,43199,13976800,1072594288.0
2023-04-10,VALE3,02,76.75,78.26,76.7,77.92,78.23,39819,13849000,1079183411.0
2023-04-11,VALE3,02,80.5,82.95,80.06,81.85,82.36,84453,34226000,2801667811.0
2023-04-12,VALE3,02,82.75,82.8,80.29,81.01,80.6,68036,32702000,2649244007.0
2023-04-13,VALE3,02,80.0,80.73,78.97,79.54,79.51,57688,21361900,1699138932.0
2023-04-14,VALE3,02,79.1,79.8,78.0,78.84,78.81,60022,22693200,1789307348.0
2023-04-17,VALE3,02,79.48,80.44,77.45,78.67,77.87,55820,21479200,1689979505.0
2023-04-18,VALE3,02,78.79,78.93,77.66,78.41,78.54,51528,15193400,1191369778.0
2023-04-19,VALE3,02,77.3,77.62,75.02,75.96,76.25,86545,31128000,2364491274.0
2023-04-20,VALE3,02,75.9,76.46,74.53,75.31,74.66,66663,31112800,2343119281.0
2023-04-24,VALE3,02,72.2,72.54,71.59,71.95,71.96,72707,29754000,2140887424.0
2023-04-25,VALE3,02,71.2,71.2,69.71,70.08,70.0,83654,31799200,2228607945.0
2023-04-26,VALE3,02,71.0,71.43,70.27,70.69,70.27,56746,25907200,1831620873.0
2023-04-27,VALE3,02,69.7,71.78,69.18,70.86,71.76,73768,31717800,2247607008.0
2023-04-28,VALE3,02,71.63,72.42,71.06,72.16,72.4,47098,33277500,2401332804.0
2023-05-02,VALE3,02,71.3,71.6,69.32,69.83,69.54,74839,37367900,2609617286.0
2023-05-03,VALE3,02,69.94,70.08,68.86,69.34,69.0,57294,19958300,1384077591.0
2023-05-04,VALE3,02,69.05,69.33,66.71,67.4,66.86,87191,35996200,2426315823.0
2023-05-05,VALE3,02,67.69,69.25,67.23,68.59,69.04,62694,27107300,1859293065.0
2023-05-08,VALE3,02,70.7,71.16,69.85,70.45,69.97,60629,24917600,1755647070.0
2023-05-09,VALE3,02,69.5,70.71,68.68,70.11,70.69,45671,18717400,1312376111.0
2023-05-10,VALE3,02,70.89,71.06,68.69,69.51,69.36,50930,24792600,1723361929.0
2023-05-11,VALE3,02,68.0,68.29,67.36,67.84,68.01,57129,27709000,1879857666.0
2023-05-12,VALE3,02,67.9,68.57,67.41,68.01,68.08,47245,17578100,1195505455.0
2023-05-15,VALE3,02,69.3,70.13,68.92,69.23,69.06,45642,21020000,1455279270.0
2023-05-16,VALE3,02,69.0,69.2,67.6,68.24,67.64,60260,23990300,1637136275.0
2023-05-17,VALE3,02,69.12,70.24,68.81,69.75,69.88,78420,30913100,2156243192.0
2023-05-18,VALE3,02,69.88,70.32,69.12,69.65,69.98,60447,23710600,1651535277.0
2023-05-19,VALE3,02,70.5,70.61,69.13,69.53,69.21,63694,33803600,2350452521.0
2023-05-22,VALE3,02,68.4,68.9,67.77,68.29,68.1,53472,18936200,1293332799.0
2023-05-23,VALE3,02,67.5,67.69,66.51,66.83,66.56,66140,39413300,2634118767.0
2023-05-24,VALE3,02,65.78,65.78,64.82,65.16,65.05,72032,33304700,2170347185.0
2023-05-25,VALE3,02,65.8,65.8,64.78,65.07,64.85,62098,36934900,2403414250.0
2023-05-26,VALE3,02,66.75,67.04,65.91,66.57,66.33,61893,38181700,2542137338.0
2023-05-29,VALE3,02,67.34,67.7,65.74,66.44,65.83,41060,17320700,1150941866.0
2023-05-30,VALE3,02,66.32,66.32,63.87,64.53,64.28,80974,39920700,2576373030.0
2023-05-31,VALE3,02,64.28,64.87,63.51,64.0,63.81,64411,103408900,6619016682.0
2023-06-01,VALE3,02,64.94,65.77,64.15,65.13,65.16,95174,51982400,3385642804.0
2023-06-02,VALE3,02,68.0,68.2,67.37,67.8,67.94,89219,39185700,2657023572.0
2023-06-05,VALE3,02,68.47,68.48,66.63,67.44,67.38,48622,21478500,1448718238.0
2023-06-06,VALE3,02,67.8,68.39,67.4,67.85,67.6,73817,31884200,2163525832.0
2023-06-07,VALE3,02,67.6,68.68,67.4,68.17,68.67,59466,27377500,1866577211.0
2023-06-09,VALE3,02,69.67,69.8,68.25,69.13,68.36,70858,30056800,2077981920.0
2023-06-12,VALE3,02,67.8,67.8,66.7,67.14,67.12,58451,26651200,1789480443.0
2023-06-13,VALE3,02,68.3,68.57,67.61,68.0,67.83,82507,34288100,2331851300.0
2023-06-14,VALE3,02,68.99,69.61,68.49,69.11,69.02,99969,53775600,3716785997.0
2023-06-15,VALE3,02,69.1,69.65,68.36,69.01,69.56,83818,31874100,2199802442.0
2023-06-16,VALE3,02,69.4,70.2,69.21,69.71,69.67,62886,39781900,2773400980.0
2023-06-19,VALE3,02,69.65,69.65,68.68,69.31,69.4,35914,14894300,1032396223.0
2023-06-20,VALE3,02,69.0,69.02,67.31,67.75,67.61,75362,35748700,2422254748.0
2023-06-21,VALE3,02,67.07,67.34,66.72,66.92,66.93,72337,27336800,1829503602.0
2023-06-22,VALE3,02,66.67,67.86,66.3,66.77,66.57,60232,21394900,1428679764.0
2023-06-23,VALE3,02,66.0,66.1,65.3,65.64,65.9,68154,23510900,1543457281.0
2023-06-26,VALE3,02,65.56,66.3,65.32,65.92,66.04,42623,15030400,990843806.0
2023-06-27,VALE3,02,66.9,67.28,66.45,66.85,66.83,59215,22737400,1520132406.0
2023-06-28,VALE3,02,66.78,66.82,64.72,65.37,64.72,92043,37628600,2460147899.0
2023-06-29,VALE3,02,64.72,65.93,64.35,65.36,65.51,53161,24888100,1626894319.0
2023-06-30,VALE3,02,65.71,66.06,64.22,64.86,64.22,73048,42992000,2788630089.0
2023-07-03,VALE3,02,64.71,66.5,64.64,66.05,66.23,65061,22738400,1501915733.0
2023-07-04,VALE3,02,65.84,66.46,65.8,66.06,65.9,30986,12573200,830593996.0
2023-07-05,VALE3,02,65.61,65.86,65.01,65.38,65.32,59771,27363600,1789033147.0
2023-07-06,VALE3,02,64.72,65.59,64.44,64.87,64.85,48163,18579200,1205317613.0
