epoch,accuracy,learning_rate,loss,val_accuracy,val_learning_rate,val_loss
0,0.4973031282424927,0.0010000000474974513,0.6982715129852295,NA,NA,NA
1,0.5043150186538696,0.0010000000474974513,0.6944884061813354,NA,NA,NA
2,0.4911003112792969,0.0010000000474974513,0.6952102184295654,NA,NA,NA
3,0.5045846700668335,0.0010000000474974513,0.6940126419067383,NA,NA,NA
4,0.5045846700668335,0.0010000000474974513,0.6939674019813538,NA,NA,NA
5,0.4932578206062317,0.0010000000474974513,0.694030225276947,NA,NA,NA
6,0.48840343952178955,0.0010000000474974513,0.6941138505935669,NA,NA,NA
7,0.49622437357902527,0.0010000000474974513,0.693785548210144,NA,NA,NA
8,0.49865156412124634,0.0010000000474974513,0.6937940716743469,NA,NA,NA
9,0.49865156412124634,0.0010000000474974513,0.6935524344444275,NA,NA,NA
10,0.5018877983093262,0.0010000000474974513,0.6934762597084045,NA,NA,NA
11,0.5026968717575073,0.0010000000474974513,0.6931982636451721,NA,NA,NA
12,0.509169340133667,0.0010000000474974513,0.6932328939437866,NA,NA,NA
13,0.5018877983093262,0.0010000000474974513,0.6929771900177002,NA,NA,NA
14,0.5072815418243408,0.0010000000474974513,0.6928396821022034,NA,NA,NA
15,0.5105177760124207,0.0010000000474974513,0.6928789019584656,NA,NA,NA
16,0.49919092655181885,0.0010000000474974513,0.6932678818702698,NA,NA,NA
17,0.5134843587875366,0.0010000000474974513,0.6925284266471863,NA,NA,NA
18,0.5164509415626526,0.0010000000474974513,0.6924700140953064,NA,NA,NA
19,0.5043150186538696,0.0010000000474974513,0.69321608543396,NA,NA,NA
20,0.5064724683761597,0.0010000000474974513,0.6927164793014526,NA,NA,NA
21,0.5053937435150146,0.0010000000474974513,0.6927322149276733,NA,NA,NA
22,0.5113268494606018,0.0010000000474974513,0.692511796951294,NA,NA,NA
23,0.5078209042549133,0.0005000000237487257,0.6928322315216064,NA,NA,NA
24,0.5137540698051453,0.0005000000237487257,0.6924736499786377,NA,NA,NA
25,0.5129449963569641,0.0005000000237487257,0.6922964453697205,NA,NA,NA
26,0.5237324833869934,0.0005000000237487257,0.6922215819358826,NA,NA,NA
27,0.5148327946662903,0.0005000000237487257,0.692478597164154,NA,NA,NA
28,0.5086299777030945,0.0005000000237487257,0.6923569440841675,NA,NA,NA
29,0.5188781023025513,0.0005000000237487257,0.6920917630195618,NA,NA,NA
30,0.5186083912849426,0.0005000000237487257,0.6919916272163391,NA,NA,NA
31,0.5140237212181091,0.0005000000237487257,0.691841185092926,NA,NA,NA
32,0.5118662118911743,0.0005000000237487257,0.6916365027427673,NA,NA,NA
33,0.5075512528419495,0.0005000000237487257,0.6919490694999695,NA,NA,NA
34,0.5159115195274353,0.0005000000237487257,0.6919121146202087,NA,NA,NA
35,0.5221143364906311,0.0005000000237487257,0.6913946866989136,NA,NA,NA
36,0.507011890411377,0.0005000000237487257,0.6919247508049011,NA,NA,NA
37,0.5202265381813049,0.0005000000237487257,0.6914860606193542,NA,NA,NA
38,0.5204962491989136,0.0005000000237487257,0.691277027130127,NA,NA,NA
39,0.5196871757507324,0.0005000000237487257,0.6910457015037537,NA,NA,NA
40,0.5210356116294861,0.0005000000237487257,0.691726803779602,NA,NA,NA
41,0.5199568271636963,0.0005000000237487257,0.6916716694831848,NA,NA,NA
42,0.5169903039932251,0.0005000000237487257,0.6910408735275269,NA,NA,NA
43,0.5293958783149719,0.0005000000237487257,0.6917254328727722,NA,NA,NA
44,0.5256202816963196,0.0005000000237487257,0.690757691860199,NA,NA,NA
45,0.5194174647331238,0.0005000000237487257,0.6912457942962646,NA,NA,NA
46,0.5218446850776672,0.0005000000237487257,0.6910909414291382,NA,NA,NA
47,0.5277777910232544,0.0005000000237487257,0.6903997659683228,NA,NA,NA
48,0.5234627723693848,0.0005000000237487257,0.6908297538757324,NA,NA,NA
49,0.5202265381813049,0.0005000000237487257,0.6910266876220703,NA,NA,NA
50,0.5226536989212036,0.0005000000237487257,0.691010594367981,NA,NA,NA
51,0.5310140252113342,0.0005000000237487257,0.6894594430923462,NA,NA,NA
52,0.5175296664237976,0.0005000000237487257,0.6903377771377563,NA,NA,NA
53,0.5302049517631531,0.0005000000237487257,0.6904272437095642,NA,NA,NA
54,0.5280474424362183,0.0005000000237487257,0.6896834373474121,NA,NA,NA
55,0.5272384285926819,0.0005000000237487257,0.6895253658294678,NA,NA,NA
56,0.5355986952781677,0.0005000000237487257,0.6896567344665527,NA,NA,NA
57,0.5269687175750732,0.0002500000118743628,0.6894322633743286,NA,NA,NA
58,0.5304746627807617,0.0002500000118743628,0.688734769821167,NA,NA,NA
59,0.5258899927139282,0.0002500000118743628,0.6893709301948547,NA,NA,NA
60,0.5296655893325806,0.0002500000118743628,0.6893538236618042,NA,NA,NA
61,0.5350593328475952,0.0002500000118743628,0.6888128519058228,NA,NA,NA
62,0.5310140252113342,0.0002500000118743628,0.6899768114089966,NA,NA,NA
63,0.5388349294662476,0.0002500000118743628,0.6874024271965027,NA,NA,NA
64,0.5288565158843994,0.0002500000118743628,0.6893174052238464,NA,NA,NA
65,0.5391046404838562,0.0002500000118743628,0.6889472603797913,NA,NA,NA
66,0.5428802371025085,0.0002500000118743628,0.687849760055542,NA,NA,NA
67,0.5329018235206604,0.0002500000118743628,0.688217282295227,NA,NA,NA
68,0.5339806079864502,0.0002500000118743628,0.6893966794013977,NA,NA,NA
69,0.5361380577087402,0.0001250000059371814,0.6876201033592224,NA,NA,NA
70,0.541262149810791,0.0001250000059371814,0.6871263980865479,NA,NA,NA
71,0.5450377464294434,0.0001250000059371814,0.6879696249961853,NA,NA,NA
72,0.5358684062957764,0.0001250000059371814,0.6875109672546387,NA,NA,NA
73,0.5374864935874939,0.0001250000059371814,0.6879467368125916,NA,NA,NA
74,0.5345199704170227,0.0001250000059371814,0.687890350818634,NA,NA,NA
75,0.5285868644714355,0.0001250000059371814,0.6872979402542114,NA,NA,NA
76,0.5420712232589722,6.25000029685907e-05,0.6866947412490845,NA,NA,NA
77,0.5288565158843994,6.25000029685907e-05,0.6880610585212708,NA,NA,NA
78,0.5364077687263489,6.25000029685907e-05,0.6875290870666504,NA,NA,NA
79,0.542340874671936,6.25000029685907e-05,0.6865255236625671,NA,NA,NA
80,0.5447680950164795,6.25000029685907e-05,0.6870109438896179,NA,NA,NA
81,0.541262149810791,6.25000029685907e-05,0.6874774098396301,NA,NA,NA
82,0.542340874671936,6.25000029685907e-05,0.6864190697669983,NA,NA,NA
83,0.5442286729812622,6.25000029685907e-05,0.6855562925338745,NA,NA,NA
84,0.5401833653450012,6.25000029685907e-05,0.6865372657775879,NA,NA,NA
85,0.5420712232589722,6.25000029685907e-05,0.6868718862533569,NA,NA,NA
86,0.5469255447387695,6.25000029685907e-05,0.685982346534729,NA,NA,NA
87,0.5347896218299866,6.25000029685907e-05,0.6866773366928101,NA,NA,NA
88,0.5407227873802185,6.25000029685907e-05,0.6859143376350403,NA,NA,NA
89,0.5315533876419067,3.125000148429535e-05,0.6878060102462769,NA,NA,NA
90,0.533171534538269,3.125000148429535e-05,0.6873380541801453,NA,NA,NA
91,0.5326321721076965,3.125000148429535e-05,0.6873230934143066,NA,NA,NA
92,0.5469255447387695,3.125000148429535e-05,0.6846194863319397,NA,NA,NA
93,0.5355986952781677,3.125000148429535e-05,0.6866742372512817,NA,NA,NA
94,0.5434196591377258,3.125000148429535e-05,0.6866394281387329,NA,NA,NA
95,0.5528587102890015,3.125000148429535e-05,0.6861211061477661,NA,NA,NA
96,0.5377562046051025,3.125000148429535e-05,0.6858918070793152,NA,NA,NA
97,0.5426105856895447,3.125000148429535e-05,0.6858667731285095,NA,NA,NA
98,0.5428802371025085,1.5625000742147677e-05,0.6868622303009033,NA,NA,NA
99,0.5401833653450012,1.5625000742147677e-05,0.6863908171653748,NA,NA,NA
100,0.5312837362289429,1.5625000742147677e-05,0.6872597932815552,NA,NA,NA
101,0.5498921275138855,1.5625000742147677e-05,0.6868838667869568,NA,NA,NA
102,0.5485436916351318,1.5625000742147677e-05,0.6859425902366638,NA,NA,NA
